PE 36:5|PE 16:0_20:5	1	NA	NA	7361411	2554689	7059369	6209033	3958842	4760706	8448095	5932618	8096878	6301765	9219946	7054699	4544832	6003697	3355664	4878548	5717107	2655046	8048894	5122675	7959041	7984038	6864721	3807688	6579511	5883648	5196521	863008	7847123	761024	4393648	2036870	848650	1282368	905036	4640705	1386595	6628855	1343861	4061039	3209228	3905446	3246759	12084410	10606044	5861966	5902441	8084164	9540638	7274082	11493983	3891697	8651459	7708812	11882157	7112061	5585355	1028638	11508977	8028899	10093915	4047753	7809982	7274797	6647096	2419355	5325991	2593534	7023888	lipid
PE 38:2	1	NA	NA	4852	3359	3632	3840	2722	3779	3334	4905	2880	4065	3154	5781	2942	3528	1992	4511	4039	2104	4690	3005	3274	3459	3014	2668	2743	8750	2303	2299	6890	2027	5059	4214	2033	1647	1578	3892	2034	3202	2434	6372	3872	3055	2675	3252	3730	4369	2561	3924	3650	1972	5520	1850	3827	1822	3724	3727	2237	1367	4435	2367	3722	3203	1649	2972	2037	1257	3261	1568	2304	lipid
PE 38:4	1	NA	NA	4121425	1236479	2401929	3571913	2395218	2379449	3178850	3162932	4408556	3041087	4221870	2035724	2977932	3470047	2594316	1841071	2514175	1607374	1444618	1962151	1991944	2768643	3569486	1886922	2867054	1550490	2228341	1262563	3749486	888297	2104321	949206	491619	1156553	780037	2096320	1820703	2380372	876120	1468731	1792876	2898611	3021991	3693693	2344307	1565459	1531772	3996084	2431576	2334719	3043585	2763549	2702899	5339209	3921082	4329914	1866235	714783	2433290	1950550	4678400	3494277	2869049	2385240	3230891	432514	2639792	363531	2504467	lipid
PE 38:4|PE 18:0_20:4	1	NA	NA	81775	20960	40215	83313	43259	43943	68385	63488	88700	55177	91917	38095	57631	62332	39516	28135	50800	28934	24176	31934	30403	50199	68006	37513	47319	25146	39207	21126	92899	13111	42536	14034	8618	17903	10887	39737	26232	44031	14140	21118	28659	57779	57807	75438	48582	24512	24069	85621	41037	36359	59503	45468	43991	99107	80807	80386	25966	12359	46132	26571	110435	62563	51613	42714	66574	5953	45924	8207	34863	lipid
PE 38:5	1	NA	NA	547640	86287	350238	608233	329367	323844	511334	361728	586403	396739	601046	357681	400001	521487	274403	196253	383857	254856	358587	306693	301036	419427	645399	149640	426209	189382	174175	82284	555868	69418	259598	80499	36953	96082	71410	272187	195022	371886	69595	75898	178523	368621	428380	557213	459773	182869	208893	625034	298470	286921	548830	367496	401489	457173	565563	501565	257155	60072	336122	227722	718436	312110	411888	513735	613999	44707	472847	47705	321686	lipid
PE 38:6	1	NA	NA	4061136	1228987	4128118	4866755	3203655	3060728	3829940	3123042	4363314	3837863	4919054	4451146	2502854	3149318	2488430	2365442	3709584	1946409	4146809	2973314	3059978	4664408	3928971	0	4304302	3634754	1753096	0	3921195	428659	2352223	400649	318672	335925	385812	2081265	1093641	3114254	717792	2563545	1257392	2139285	2203972	4928923	4258525	2042166	2113927	2830750	2779308	3059440	4727662	2264200	3164406	3282374	5449820	3533357	3182431	567677	3017071	2880953	4148272	2293814	3178911	3994121	4016603	3256250	3016230	3169519	2473519	lipid
PE 38:6 Isomer B	1	NA	NA	366841	83886	259714	464927	257881	241318	293223	260606	296556	320270	429921	327277	220179	325112	186340	190259	301466	151918	281858	201193	222507	278457	302438	181826	257363	152803	134172	27033	212884	24905	139548	53355	22472	42333	37785	127214	78310	194065	40969	37995	92747	172315	181101	357776	365487	198435	190469	344812	266816	206995	337753	259100	283991	260841	441883	312378	189838	54841	287660	181108	408509	189881	251197	266527	314199	53414	217264	65210	179817	lipid
PE 40:10|PE 20:5_20:5	1	NA	NA	34640	11477	21496	54400	33893	15541	35439	22917	39364	21749	49279	29819	38656	54530	21592	15049	20160	26217	33400	22225	21476	29217	51358	4021	27775	16659	15176	13571	31282	7818	16565	11939	7674	14303	10069	25847	26084	35707	12777	5705	24867	37861	48774	25417	19669	10200	14210	29506	12893	10280	19298	8802	12763	9337	20041	27403	6504	2557	14554	10369	14001	11898	16879	46832	34382	28611	29666	19386	17770	lipid
PE 40:6|PE 18:1_22:5	1	NA	NA	51141	10938	35478	55006	29690	32748	40538	35459	45651	34547	48049	33850	30022	47241	23709	23123	38161	18172	35863	27955	28059	56783	54293	18001	47449	21709	16313	5820	46568	4204	20465	8154	3979	6258	6230	19839	14145	46411	7260	18935	15277	28182	30972	55429	50664	24121	22232	61780	29069	26371	52970	36386	48619	29026	59391	52611	28601	6606	50580	24472	69216	34200	37119	47856	48371	7729	45047	9531	27386	lipid
PE 40:7|PE 18:1_22:6	1	NA	NA	53131	17646	61849	80621	42701	45555	51423	55420	55619	44223	66621	69026	29540	45806	31119	34370	64773	22255	49507	35307	34070	67312	53812	25890	47422	64179	32384	4950	37961	4537	25322	6536	3874	5330	5923	18776	9562	25624	9618	16457	17175	19562	18473	93709	79871	45427	53116	74743	68894	47872	80244	47218	54573	66945	105932	62538	51871	14130	72970	45507	82288	61470	53889	49549	49937	37355	34807	49237	43432	lipid
PE O-16:1_22:6	1	NA	NA	2061020	1856270	1502636	2455355	1545348	1286771	1934608	2069049	1838656	1437454	2004513	1998098	1456174	1701102	999370	1416884	1692269	1058962	1868827	1313601	1506602	1663867	3055437	4738397	1113702	1097293	1915923	634565	3025362	427353	1304661	1141089	643150	555672	390019	1266578	641878	1590467	815724	3225339	1236688	1430486	1208041	1756800	2616426	1369330	1507048	1818723	1625279	1277791	1975003	922798	1203279	1336918	2203285	1829766	768864	345307	1833262	1531297	2233941	1054252	1331500	1895054	1933696	1165485	1660291	1047513	1640665	lipid
PE O-18:1_22:6	1	NA	NA	43988	27599	26837	47310	28309	20424	59388	48501	76321	26356	44345	41557	29551	37944	15713	26438	38118	19057	28063	38185	46969	31907	60940	256362	18414	21798	55905	15583	211511	21001	99455	30878	7865	21052	16048	56732	20905	47797	8567	206041	14266	48718	51678	38465	37857	17844	18646	43009	22733	19449	48129	20276	22906	23528	36873	47779	14696	4314	23320	21291	53783	28652	33263	40733	50690	15004	32640	15072	44167	lipid
PE O-18:2_18:2	1	NA	NA	165977	97850	146417	153443	72695	72026	171919	182602	133180	57151	133877	130418	88018	132662	92078	133579	43219	85627	42749	92823	70230	109491	141670	168048	51456	100998	149875	57429	241117	26406	63429	120188	138015	60070	57692	129755	66254	109570	36595	354630	155452	141773	74200	142857	98041	56482	110586	129084	62644	43953	174423	75051	73219	113568	141140	188900	56104	38404	102827	129606	185250	36943	63234	105698	101012	84319	89614	67698	93343	lipid
PE O-18:2_22:6	1	NA	NA	125784	39730	79710	87376	82245	37531	155840	69838	115000	39391	76402	112997	105169	71210	75059	75284	36234	92661	84260	99438	118130	119057	108749	813241	90626	83832	90594	0	58734	49454	19106	56551	47972	10537	32051	18572	58063	106621	39041	3787543	37901	114457	108468	92371	145287	149550	210982	163536	60731	83599	123751	104120	100206	42305	118305	90270	88396	11919	122090	88111	138950	71879	103096	141667	283457	68380	93576	85572	224124	lipid
PE O-22:6_16:1	1	NA	NA	24570	12774	17028	25473	15979	13147	20656	28967	21080	16141	20432	19562	11833	18117	7409	15454	19178	8818	17160	14808	24501	14260	26180	77483	8536	12249	23340	7947	54187	5288	19933	9806	5858	6821	5580	18037	5497	21651	6144	97499	9710	11883	12325	15735	19437	12148	9837	16672	11590	8337	24834	9126	10836	9740	20555	18491	6407	3038	14792	9461	18360	11528	12166	16591	14938	9493	13319	9581	19530	lipid
PE O-36:3	1	NA	NA	3515	2665	2774	3560	2021	2207	3744	2652	3121	2085	2758	2102	1683	3572	2242	2558	2457	1271	2762	1726	4018	2181	3434	4577	1942	1593	4951	947	2923	935	2108	2564	822	722	502	2034	902	2793	1411	2989	1204	1655	1604	4099	2591	1498	1533	2763	3059	2012	4249	1920	3693	2823	2871	5064	2250	881	3750	1991	5248	3388	1682	2563	3089	761	2757	2214	1977	lipid
PE O-36:4 Isomer B	1	NA	NA	4532	4007	4287	5302	2800	4364	5641	5967	4242	3634	4667	3735	3066	3578	2649	4376	3125	1834	2708	3661	3165	3477	4223	6860	2838	3022	6471	3153	7629	1559	3236	2931	2197	1945	1918	3253	1712	3493	2068	7677	3266	3365	3059	4541	3910	2814	2277	3778	3910	2378	4946	2952	2820	3256	3595	5132	2122	1562	3452	2475	5742	3129	2227	2967	3123	2812	2877	2957	2882	lipid
PE O-38:2	1	NA	NA	1755	2017	789	1078	952	805	2200	3114	1093	966	822	969	1444	2404	606	1145	933	698	647	1223	1723	771	890	2463	807	1497	1917	512	2981	613	2677	2351	824	425	484	1152	874	1304	943	1749	1130	1465	1438	1662	1358	745	1020	2398	672	760	1076	496	1127	1230	1201	1029	471	471	974	866	945	1705	2212	978	1384	1190	1025	892	1819	lipid
PE O-38:6 Isomer B	1	NA	NA	257693	176449	199668	297420	148144	159798	408349	283454	325055	130165	314422	309227	203536	240420	91539	171297	235013	112581	244288	234571	191351	209508	393222	898762	106823	189058	309029	88640	767165	69677	354865	231166	89709	101884	66282	246109	102956	252091	96613	191028	185140	298472	251875	250118	362108	143578	177916	321386	171934	143647	264345	127335	164709	105272	228604	292475	76755	28321	220185	171792	365911	156871	183310	240472	281573	115630	202787	105010	222180	lipid
PE O-38:7	1	NA	NA	45354	40729	30688	64336	33336	29396	46493	46416	40049	31941	52007	46818	33411	38071	18721	30103	38236	22007	41917	28588	30465	34918	69713	122742	22822	22941	40518	14724	86507	10254	32198	25684	14455	13598	9063	31315	12650	35222	18285	58299	27986	31792	26940	38025	60429	28227	31340	47071	32786	24785	45235	19747	23611	25960	45326	36740	14657	7733	37164	27172	49471	21732	26127	40695	42783	22766	35214	20218	30268	lipid
PE O-40:5 Isomer B	1	NA	NA	3065	5649	1517	3146	2361	1537	3423	2026	2678	1638	2831	2115	3729	6993	2142	1443	1226	2081	2058	1900	3448	1108	4032	7500	1655	2360	3260	1447	1904	1269	1378	1068	717	819	740	823	1945	1969	1880	11544	2682	4526	3436	2971	3298	2754	1699	3692	1740	2055	1988	1884	1633	3176	3226	1695	1153	968	1878	1607	2882	2479	6409	3434	2734	5913	2989	2252	6151	lipid
PE O-40:6 Isomer B	1	NA	NA	22384	13011	13926	21166	13301	13230	23215	23703	30673	15758	20258	21410	16158	19929	12130	13200	16445	10677	17317	19314	16023	19012	30714	33749	17135	9014	15761	5250	54726	6149	27003	9114	4932	6969	6360	20167	11796	19648	4969	49505	9822	22934	23119	21966	20511	10054	10296	26218	12616	12276	24414	13525	14358	14409	21334	20936	12475	4261	16435	12075	24595	15167	18887	22992	23886	13569	15659	8738	18470	lipid
PE O-40:8	1	NA	NA	10313	5407	5098	11306	6249	4709	7845	9393	10863	6832	8150	6860	5778	7261	3441	5511	7548	3802	5972	4952	10407	6182	12190	28133	4053	3572	8515	3435	26485	2989	11086	4672	1409	3377	2535	9397	2981	8825	1802	80233	2722	6423	6461	6771	8199	6755	3951	7846	4671	3868	9650	3650	4057	5626	9357	7405	2393	1617	4519	4291	8976	4539	5894	7277	9414	2903	7373	3409	6544	lipid
PE P-36:4 or PE O-36:5	1	NA	NA	843654	791198	561897	817381	498213	544603	837244	1035536	667719	379694	649868	756138	457584	635581	374974	844599	400320	184975	360705	558999	406377	592297	681294	1100949	354293	518236	1081150	477075	1068701	147241	474147	601078	578235	264507	233370	529880	211593	557029	445633	1302223	546949	555356	424989	631021	577214	493303	482628	693301	715165	438440	766543	368541	447202	456532	631549	732448	295765	152403	659187	493706	933915	478996	413746	407016	408288	208566	340014	321800	583771	lipid
PE P-36:5 or PE O-36:6	1	NA	NA	72565	63561	69683	78084	40519	55263	71995	92424	43382	37955	66377	93880	40790	62607	25163	70004	57789	23537	71741	43974	56827	54607	93232	136568	24562	61996	68649	34579	129893	11533	51165	55189	29802	17972	15967	43848	16036	67988	42606	73690	69389	42953	28483	59468	82579	58567	58886	60468	58312	35667	76569	29188	42613	25626	59233	68839	23133	12785	88065	41624	69031	35545	38542	55405	36572	34349	43755	37032	56123	lipid
PE P-38:4 or PE O-38:5 Isomer A	1	NA	NA	1625227	1715209	1042120	1474198	1027965	1063824	1651872	1821372	1608499	677066	1501406	1439571	1120566	1311331	782461	1318515	916201	658442	736280	1330672	818741	1111235	1550124	3378986	730768	1008355	2703870	985413	3516966	763171	1871667	1695204	1239946	943921	620585	1595933	870399	1119351	895123	2646259	1136247	1720892	1434697	1442388	1224504	923156	980659	1873947	1334805	976249	1466470	837887	936580	1067185	1419968	1648022	626258	331623	1148437	999808	2023524	1220161	1125309	944971	971712	524086	819325	647140	1246410	lipid
PE P-38:4 or PE O-38:5 Isomer B	1	NA	NA	49544	47666	28279	54232	28278	29155	58175	60467	50821	18223	51869	47923	34901	36088	19910	39236	27160	18399	22174	37720	19696	31696	47308	128994	16342	27657	74751	26328	152440	17201	64929	52894	28978	24044	16489	50113	19844	30178	22669	70131	31365	51806	42002	45737	38845	27045	25942	63365	38644	24693	46058	19111	25794	28301	41997	51067	15268	10453	33717	22805	67982	32056	29942	24680	27385	12016	22260	15838	28397	lipid
PE P-38:5 or PE O-38:6	1	NA	NA	861343	797479	518554	894370	579909	499985	766389	846267	737010	492126	771929	638045	547249	562602	443451	631307	471416	349195	478669	489151	490977	618680	983339	1284076	479597	418199	890568	428074	1329235	105159	496101	476096	403004	96274	69510	557213	289405	591340	200286	2589482	461309	614027	569683	699844	653250	401703	403243	682570	654363	394048	1383426	377041	395661	587386	840345	897593	487801	150858	576309	412721	877377	457291	454755	622640	578388	257819	477558	580875	623870	lipid
PE P-40:5 or PE O-40:6	1	NA	NA	334696	285376	240416	249171	236499	149764	393079	266550	522488	226000	277484	285189	262133	259448	172917	263311	253139	144680	204329	314388	384681	215143	421469	1326048	210315	210728	397461	160234	1029094	213303	554131	232247	102417	209480	167065	401976	99836	360340	59738	1424506	127818	363953	381490	269200	288924	187144	114377	306049	152855	185233	347699	176961	257998	260906	236307	393016	131872	26596	188516	257876	398995	250425	314521	321764	416831	104722	335899	163387	435520	lipid
PG 36:2	1	NA	NA	134571	7546	44628	134852	58288	52275	80359	75098	123628	51528	120726	69007	27972	100347	30067	32392	94497	34083	60172	21425	49994	78853	119495	28543	66550	20332	28122	5684	196272	7746	57436	15374	3399	12803	9694	56454	15065	56027	4236	4831	15820	42894	50764	104957	69343	18853	29265	37890	62178	27946	101670	69656	62009	54041	130539	105032	59557	6800	69764	38434	116451	53883	77117	105889	113772	4518	80931	4912	46239	lipid
PG 38:7	1	NA	NA	749	230	405	796	366	424	724	588	799	661	933	542	571	711	379	423	526	313	615	414	597	607	1150	336	656	388	670	330	1065	201	918	626	193	362	266	556	549	1683	647	3448	567	766	1022	960	585	476	382	654	522	503	766	396	640	410	681	990	388	218	533	488	878	294	309	646	516	314	595	341	392	lipid
PG 44:12	1	NA	NA	682	265	620	1105	843	486	1108	614	1153	375	546	787	422	958	635	325	964	500	509	478	848	852	924	794	865	231	331	111	590	72	153	89	198	177	90	185	902	1384	381	553	585	981	1112	667	576	513	291	451	399	526	468	460	301	358	683	798	242	112	369	273	696	411	297	506	875	158	817	335	258	lipid
PI 18:0_20:2	1	NA	NA	1299	796	792	1789	1074	679	1820	3572	2462	501	1675	2719	710	1398	1124	1004	667	1273	1417	910	1266	1766	3037	1683	878	1237	807	236	3221	306	1514	800	255	303	436	1182	1156	1503	381	804	536	3408	2770	2277	1078	645	632	1116	835	535	1956	696	1119	1018	1572	1321	1034	252	1292	849	3052	1900	933	1318	1426	680	3447	968	1715	lipid
PI 18:0_20:4	1	NA	NA	142578	72952	80861	139416	95438	85115	63633	124195	110689	46936	141041	87873	91585	104932	76344	57425	50141	54885	42935	37271	46984	97183	135963	91376	67040	82426	138488	43317	223680	31445	140684	72182	52636	83036	29246	131236	40589	80619	32268	111477	44317	107788	83781	110141	61197	65285	40127	22403	50101	49575	78877	94005	46232	89643	118548	155402	22370	8939	58954	42089	110857	95740	76211	102417	93218	21917	76202	39118	86771	lipid
PI 18:1_22:4	1	NA	NA	3415	1826	1600	3087	1908	1914	2768	3255	3146	1846	3149	2629	1978	2703	1275	1832	1708	1186	1881	2014	2509	1746	3509	6714	1455	1865	3613	1122	5959	714	2516	1728	1204	784	1032	1707	1062	1866	1102	12558	1709	2443	1964	3231	2734	1762	1614	2013	1586	1070	3320	1425	1988	1983	3174	3502	1548	343	2840	1271	5030	2046	1862	2280	2068	946	2650	1481	3904	lipid
PI 18:1_22:6	1	NA	NA	6821	4701	4494	6856	3878	4178	4991	6147	6073	3119	6631	6458	3301	6749	3092	4102	4867	2726	5287	3132	4456	3658	8221	11432	4005	3686	4609	1997	9407	1639	5315	3571	1340	3057	2165	5226	3533	5439	2442	14300	4193	5585	5020	5163	4256	3708	2330	3570	5496	2987	7074	3610	4972	3611	4545	7161	4136	1751	5643	2756	5748	5532	4531	6832	3574	3438	4393	4228	5987	lipid
PI 34:1 Isomer A	1	NA	NA	3396	1845	1921	3134	1847	2278	2803	3552	1723	2070	2609	3654	2262	2800	1574	2281	2079	1318	3129	2131	2046	2803	3364	6310	1649	2565	2243	1806	5738	910	2099	2110	1300	1627	1705	3085	1431	1988	2094	4778	2223	2082	2176	3147	3237	2754	2300	901	2389	1852	2917	1980	2415	1512	4231	3602	1778	1423	3875	1783	5022	2837	2338	3971	2800	2852	2780	2000	3400	lipid
PI 34:2	1	NA	NA	151870	38292	138561	159118	113646	160033	179880	58525	237844	148953	151039	138772	57764	136656	64543	82253	184475	50195	147144	98869	78260	147754	142198	9143	75113	108101	145178	15582	145868	28926	81348	46060	60060	22695	34755	29369	34765	82294	55034	40068	96847	169473	132175	185809	81426	64460	86731	45308	95100	72574	114631	82786	100206	104012	128569	116612	15063	12029	83358	102586	181064	42890	117578	110178	155571	82486	111865	82031	96255	lipid
PI 36:3 Isomer B	1	NA	NA	1455	802	1057	1234	939	1063	1329	1483	1749	707	1745	1680	815	1172	800	1250	1093	769	1288	744	1880	1124	1314	4537	1257	1847	1409	548	3859	472	1666	1293	279	405	698	1478	826	803	525	2240	742	1382	1290	1900	1247	776	691	994	1377	612	1581	760	1065	792	1730	1865	1012	321	1822	935	1869	1213	1073	1659	1059	881	1328	1983	1706	lipid
PI 36:5	1	NA	NA	36473	15085	34699	30827	18233	35909	36671	30075	44611	41401	43427	32461	25793	25293	19832	21975	37490	16170	40402	29176	44016	27347	30999	60446	29092	31387	24369	5742	76369	7436	35424	13559	7892	8690	10760	26860	9478	22808	9255	263601	18240	18066	17223	34500	34834	25224	19471	15919	27120	22699	42381	13791	27396	26077	37627	31005	20439	6072	33663	21862	38762	17896	23562	27569	26436	47018	27659	56955	25783	lipid
PI 38:4	1	NA	NA	99402	36061	34574	150072	55508	41335	105225	82788	76039	42471	137812	63081	67762	72953	33634	29690	44404	23837	34869	43343	37238	62053	126693	78224	43143	32486	87045	24591	238349	18274	89315	46681	19880	27576	19665	74568	19887	56491	17860	44134	26509	64902	63122	114689	80872	20761	27903	29525	34281	34958	76017	27112	34450	51602	102563	80437	21618	8573	51233	29368	123585	37331	46539	74843	81625	25181	47633	26842	47826	lipid
PI 38:5	1	NA	NA	743660	322475	590734	727597	452569	511736	713275	648598	704480	501179	756173	702460	560109	662826	425528	407865	619056	377926	609422	549628	532529	664733	829416	238203	581218	413398	472899	299106	1151468	198974	765635	534826	239075	301417	167152	701453	328192	668898	260821	373328	408617	650013	580921	697909	618220	374046	379709	351373	438034	393208	677578	369738	438082	515605	706223	734037	337448	83300	507348	410266	669458	430837	456182	677603	616113	435397	580061	437257	547044	lipid
PS 16:0_22:4	1	NA	NA	42734	23384	12369	46819	17931	22634	30940	44371	16821	13181	45569	31972	20576	29500	11121	21405	15697	7709	12894	16680	14403	18963	29121	47276	11211	11593	37415	12263	82548	6702	30199	21333	13047	7853	7034	24326	8141	18476	11141	17889	18812	26862	23856	28086	23975	14048	11438	3392	19893	11947	30956	10483	15131	18083	26926	30221	6587	5649	24499	10022	51396	16153	14762	17247	15970	6061	16935	8439	17374	lipid
PS 18:0_22:6	1	NA	NA	10105	3873	5725	15841	5802	6962	10214	10404	9460	5472	14770	12497	5732	9744	3666	4422	7868	3261	7539	7336	6088	6376	11594	8630	4290	5693	7877	1846	23651	1997	9081	3494	2066	2193	2994	6695	2479	7355	2555	7153	3794	5258	6146	11498	8342	4308	3754	1439	3927	3925	10259	3215	4897	4884	13228	8955	2978	1973	7076	3640	13150	7282	6270	7716	9427	9349	8483	9553	7889	lipid
PS 38:5|PS 18:0_20:5	1	NA	NA	49634	37726	25027	51974	23826	37232	54810	65130	21615	17519	48287	63541	28680	44186	16069	38547	32067	15499	35402	33447	37134	23570	49154	85045	12020	34791	52688	25215	80296	12354	39265	40351	21844	15707	13876	25842	16848	26763	32081	45009	42650	37135	28682	30518	50358	40478	28493	3842	28768	18414	50065	15358	22742	17299	33001	49999	13782	13808	58222	26473	60691	25689	20063	28280	19213	26144	30136	25850	40245	lipid
PS 40:5	1	NA	NA	8028	3064	2410	7390	3320	3831	4602	5680	5909	3123	7212	4844	3446	6219	2359	3775	3942	2084	3536	3227	3264	3791	5811	8366	2357	2170	4250	1299	19217	1738	4991	2980	2303	1552	1617	4385	1936	2892	1706	4856	2840	4561	4680	4565	4196	2595	2072	1175	2851	2654	5534	2761	3425	3676	6010	5827	1920	1429	5076	2133	12713	3127	3615	4565	4772	1810	3930	2166	4700	lipid
Phosphatidylethanolamine alkenyl 16:0-20:4	1	NA	NA	24735	22278	15322	24904	13768	15422	27276	34331	20084	10739	22552	21640	14224	18485	9132	23338	11913	7458	10954	14914	10815	16958	19860	44017	8295	13721	30287	11636	38973	5186	15057	18382	14316	6664	6253	16452	6338	16128	12276	32926	14904	18839	13062	18921	19142	12562	13523	22783	19439	11632	22397	9524	11437	12474	19491	20341	6284	5187	19183	13112	31127	11535	11478	11883	12596	5391	10959	8947	13484	lipid
SM 29:2;2O/8:0	1	NA	NA	381494	114196	244818	307368	227841	94733	499837	379730	628087	81988	235139	435397	292662	335850	142010	196666	238421	214415	179114	615119	236895	245851	353989	660217	158789	152274	832781	128677	682440	189603	371913	464495	87568	161028	138420	389142	255459	204262	87396	501936	171109	519192	518771	225558	221069	90775	158691	527632	52652	181144	333687	99955	194734	293146	347082	417373	51143	51537	113795	232935	744479	152381	265196	173408	418390	107352	435419	132278	682938	lipid
SM 35:1;2O	1	NA	NA	307435	170651	107273	205911	108699	127563	332293	216657	245739	113234	229098	202885	221863	218993	83328	136338	199692	54277	120008	169001	104253	160123	242810	150725	96172	150499	395966	117015	456683	57105	267720	202652	103844	63312	25741	228599	90917	131483	80152	296606	206699	265271	191969	185244	206927	162478	108532	274547	173973	155005	255051	110069	160078	210870	206306	236772	133225	36970	211686	161971	402223	114620	145539	144002	144098	129348	183571	154197	178784	lipid
SM 37:4;3O	1	NA	NA	215406	131450	146823	204359	92346	94154	251843	158310	201121	138938	188518	123603	161355	223614	134384	104032	128596	91011	106378	130592	134966	194183	177444	232744	102279	113059	172862	59683	252178	21088	87282	73849	25795	55387	26742	61762	85183	117879	40546	75648	129187	160945	170779	222418	182956	94993	86020	205330	108565	96376	156787	81681	148576	184319	152983	201470	83705	29576	179193	169913	285314	116701	133853	133463	161682	140107	201097	204023	222211	lipid
SM d35:1	1	NA	NA	2728901	1947460	1303328	1656178	1016009	1441887	3019320	2032552	2429863	1080795	2013281	2020318	1622674	1773453	915320	1223339	1555565	763001	1002131	1886613	1081840	1447079	2113896	1402613	841191	1419673	3627815	1507177	4507420	1163091	2652340	2854842	1850068	1169972	609267	2036224	969961	1340032	1004721	2375340	1950382	2367942	1949132	1577396	1782249	1333295	1090060	2677380	1472282	1098837	2049833	667131	1229234	1711902	1771969	1927975	597574	477846	1849098	1709673	3734953	1121225	1199655	1149300	1293204	855226	1730168	1114369	1772028	lipid
SM d36:1 Isomer A	1	NA	NA	5789867	3943883	3313886	4762675	2915281	2744133	4432476	5487635	4065632	2585882	4204708	4866337	3122685	5084019	2652517	2680370	3046833	1717665	2830192	3438992	2649797	3383971	5434284	3429299	2706299	2700908	6548385	3187426	10292007	1903121	6694961	6187309	2767154	2546633	1799655	6219917	2373575	4000527	2213678	5780654	3497033	5410313	4743208	3992407	4113809	2771210	2363457	5604645	3116411	2485197	4986276	1987114	3008972	3122927	4058457	5769671	1518154	814766	4079476	2518189	6560553	2709181	2503410	3387951	2686735	2017763	3759277	2055234	3554289	lipid
SM d36:2 Isomer A	1	NA	NA	1103002	705305	884394	1077420	1013330	520812	792801	1742009	936469	577786	767598	1536629	676360	1021300	389745	883874	647908	438643	950027	1064794	938774	560857	820427	1419776	502833	660447	2084586	375447	1995156	282165	1059310	1183815	375591	329981	280445	1204261	434198	769600	255696	1283602	538393	1034151	959845	684522	576136	462587	415013	1287452	456580	442309	1390311	604234	501397	504599	919599	1243519	399225	138608	568631	568753	1252213	562842	773219	543130	700725	581946	768269	622185	1319288	lipid
SM d38:2 Isomer B	1	NA	NA	2659	1909	1753	3235	2901	1867	1506	4009	1998	2117	1934	4047	1739	2558	1582	2848	1840	1715	2488	2881	3524	1412	1752	5413	1416	1808	3675	1897	4089	1272	3879	3411	1903	1984	1915	3807	1775	2098	1293	3573	1385	2814	2577	1835	1327	1746	1282	2660	1282	1577	3415	1478	1858	1517	2465	2135	1212	913	2126	1043	3077	1708	1622	1692	1552	1970	2092	1639	2163	lipid
SM d39:2	1	NA	NA	889	882	509	546	505	406	515	977	767	414	395	753	963	933	331	1034	618	853	586	1358	771	442	904	5109	481	467	1658	898	1191	883	1759	1225	689	694	650	1411	915	936	634	723	515	1163	1157	587	960	710	484	1291	431	615	653	490	560	664	603	605	429	268	493	656	1400	500	633	563	879	538	1025	602	1494	lipid
SM d40:2 Isomer B	1	NA	NA	1107	554	633	765	825	767	430	973	839	392	486	818	471	786	549	1093	647	234	771	692	2394	547	653	10928	355	485	1004	689	1336	646	1596	1287	408	741	810	1340	573	861	96	929	286	858	841	393	481	556	321	817	348	529	834	325	433	293	712	756	251	112	563	309	819	684	609	454	345	405	795	471	768	lipid
Taurine	1	NA	NA	223942	84904	91035	282638	142096	214574	163351	102058	177804	192744	125747	56402	291464	61600	45275	36143	65162	208792	50930	76529	260786	221093	214063	164278	95638	39335	69686	88083	92888	39698	153010	43926	20247	33959	31934	36821	59811	273281	77866	43955	47860	66726	325382	253368	155419	112051	86638	146438	263048	303358	136017	240087	251860	70178	262370	108136	41368	20595	227940	81052	122758	22626	66619	478553	464886	75945	330862	138435	76932	lipid
