identifier,lipid,Ion species,INCHIKEY,m/z,RT,ESI mode,101,102,103,104,105,106,107,108,109,110,111,112,113,114,201,202,203,204,205,206,207,208,209,210,211,212,213,301,302,303,304,305,306,307,308,401,402,403,404,405,406,407,408,409,410,411,412,413,501,502,503,504,505,506,507,508,509,510,511,512,513,601,602,603,604,605,606,607,608
4.56_153.14,,[M+H]+,,153.1384,4.56,ESI pos,2424451,2224389,2260713,2229796,3310622,2732417,2295327,2813247,3044457,2222512,2502303,2117742,2754664,2142773,2473206,2615091,3290201,2687538,2702482,3877291,3502491,2697901,2976241,2932763,2577390,3641469,3041563,2832925,3965824,3602663,4242617,2051330,3730382,2585529,2960163,2947993,3207379,2980278,2593658,2901851,2330292,3389381,3053158,2643145,3761684,2479461,2965063,2944031,3161929,3421343,3519514,3135983,2497045,2597215,3784154,4704632,2923156,3182031,2089141,3221627,3107288,3583785,2708811,2869744,3939425,3815311,4418209,2466705,3865740
4.78_358.21,,[M+H]+,,358.2122,4.78,ESI pos,290391,298294,304818,324620,399194,386969,301425,356672,409881,306830,340317,288748,311460,309563,375591,323114,427892,368540,361346,531447,461222,346713,388692,419456,330365,495270,395219,366438,556547,482151,557045,268987,479513,343432,382030,377177,435439,423507,325303,397350,330258,372004,394567,332592,515846,333817,414466,403137,447078,482741,503239,438515,344167,344483,452082,615020,393552,414502,256465,455284,368364,458314,368698,411632,450881,441655,569804,349654,530485
4.60_132.14,,[M+H]+,,132.137,4.6,ESI pos,2845597,2351897,2418389,2494687,3378201,2992540,2340086,3013398,3350277,2329217,2611317,2327537,2929990,2395503,2862490,2773468,3520843,2757177,2764249,4030050,3591354,2891621,3225472,3255770,2794876,3777802,3385315,2921317,4195743,3799431,4467532,2139044,4223518,2678863,3027204,3044727,3292100,3134067,2625181,3085296,2473282,3635671,3238499,2803173,3849569,2721398,3312881,3171768,3326601,3786982,3781991,3456919,2752543,2684779,4018854,5072453,3137996,3367681,2272524,3334388,3136898,3764989,2875143,3087449,4068397,4049468,4473397,2871827,4181082
4.82_340.39,,[M+H]+,,340.3939,4.82,ESI pos,191989,154299,163236,160715,222111,199444,135026,221245,213763,148828,172837,140972,203834,162694,185460,183817,223151,166280,189741,262423,239813,163096,216279,205530,178711,235098,189941,212371,247793,227608,288519,153644,276660,163706,198414,202032,184609,202395,164015,201694,143732,261784,234054,191709,250281,193115,201507,217101,218014,267674,252576,218382,156020,183247,251116,329306,190161,212076,138345,211103,213433,263251,187235,205746,275269,244153,302380,179485,226518
3.84_666.68,,[M+H]+,,666.6842,3.84,ESI pos,206856,173851,156339,190383,257754,231206,169183,236705,254115,186101,223087,176448,222395,174510,219915,215867,274874,221790,226586,296991,277570,223340,237255,250725,207882,272836,242219,216995,293420,271833,332914,159682,318182,194263,193551,241905,247131,197841,212780,239494,192574,266199,242548,212789,309421,223102,251084,143771,287739,282681,305405,242380,206063,202552,313986,376869,234239,241026,167900,276813,259389,288404,214871,231062,300587,308726,331025,196946,260191
4.53_225.20,,[M+H]+,,225.2013,4.53,ESI pos,291426,268808,314335,301333,414556,326154,281616,311873,438590,254848,268514,279969,382431,261070,300498,376426,408685,366343,283153,503665,412327,324561,404353,391639,293584,446567,385412,318388,579408,434268,487267,250053,495842,331327,359591,357101,375876,328003,315467,382189,326093,395606,351299,321491,473293,355625,423855,368198,401890,417741,426701,441141,322425,317841,465341,540419,355575,371745,250917,433505,404928,491681,290855,360930,435271,500014,533246,324480,469600
0.20_256.17,,[M+H]+,,256.1732,0.2,ESI pos,87008,67902,44699,38121,497346,131247,28322,162155,50620,68905,132650,171150,60823,166223,28649,31426,306115,27692,46421,85274,161297,626782,176382,57972,199487,43178,216559,139525,477148,105990,333698,62694,266023,115407,257257,274266,376246,456030,297276,85137,123989,252311,202256,194641,95874,157739,145102,165326,63172,55052,193342,108754,60428,119258,177513,238702,50728,129012,53209,285807,230209,332122,156713,34268,625827,137342,234472,190591,178102
4.47_978.95,,[M+H]+,,978.9485,4.47,ESI pos,120458,115090,193392,92141,113288,134972,112057,144840,160901,118831,127053,88198,96142,86346,122736,114917,177485,86845,110725,145424,151503,149102,160792,159678,127254,141093,160226,150449,159175,132508,137301,103170,166649,124841,145615,135273,152644,171225,107427,94535,127812,89108,154197,131403,139035,106316,113237,210831,120323,168192,131363,138367,99782,110538,242457,217735,149579,161451,70711,175572,119442,128674,118881,93642,183893,146528,172373,122783,185201
4.43_750.56,,[M+H]+,,750.5579,4.43,ESI pos,359972,306062,315726,316727,424016,402680,309777,396867,410025,312523,345080,307343,384901,322341,369407,371812,458416,378588,365594,556021,480417,355750,401448,418653,344558,502324,430243,385001,539426,494454,557829,270484,561997,347170,414544,432354,443283,431264,323881,395704,316164,454609,435948,366206,497696,333383,413612,397290,460413,486198,489679,426845,344774,355248,514590,660487,406782,411459,284759,431349,411595,490740,345358,393659,571192,533697,620384,366868,530758
4.68_432.31,,[M+H]+,,432.3112,4.68,ESI pos,102057,135382,114260,96563,187753,146485,103491,114814,122212,82981,89485,105703,160837,114041,106645,159375,140107,104553,85041,275351,210350,155315,192185,172309,131663,204840,133165,121163,71027,161188,274014,65930,133898,123951,161594,113932,114169,212572,86392,177683,146528,119212,62797,118119,158228,145162,98726,205196,204450,159762,209232,145005,156080,174587,224958,163770,193314,139627,137033,182188,132777,182145,104069,185255,240146,185794,235874,127657,146341
2.16_596.56,,[M+H]+,,596.5634,2.16,ESI pos,948918,890231,813989,911164,966843,905591,775353,905868,968224,813046,831382,912991,930707,763374,947495,962857,995014,953722,821430,1027501,980186,553424,1037953,1068683,882020,1032442,999771,924539,1117140,1183347,1163777,690265,1175034,863860,974355,1011282,896702,963726,762182,901447,911804,1030437,961989,842673,1024832,862731,957390,1013653,948487,1067073,1151402,1032831,926584,870650,1220133,1245269,893221,1084134,881714,1000361,976759,965566,902638,971874,1100884,1149799,1189587,875153,1157984
4.84_193.19,,[M+H]+,,193.1897,4.84,ESI pos,181448,167351,168690,154389,211592,180752,173895,199052,208484,167227,184269,164865,201297,172104,199469,182508,262920,196547,181878,323123,236101,201878,199129,242255,178590,240368,218624,218536,304144,280479,286951,153210,257345,193017,196747,220564,247279,208373,171066,205604,181619,238744,238192,200690,280850,190575,210825,234429,219157,242382,256237,236544,195374,174467,276282,355129,216622,222617,142682,246262,231285,272319,206279,224488,275554,252619,336233,188123,300417
2.28_736.54,,[M+H]+,,736.5444,2.28,ESI pos,1933419,1878379,1607233,1786165,2290426,2212982,1619664,2224405,2352548,1479109,1791842,1740433,2060507,1373197,2026624,1567060,2431628,1829704,1800703,2995030,2432178,2017401,2237407,2313691,1715603,2343671,2237853,2218196,2506533,2162695,2893125,1272385,4052763,1842831,2666432,2513674,2125107,1947308,1748698,1936603,1902292,2652677,2008699,2081550,1758741,2217451,2222268,2498066,2266631,2635181,2473602,2429194,1855961,1873007,2897941,3334329,2278228,2785492,1713951,2452513,2277502,2568768,2280608,2141381,3428103,2987748,2307060,2261491,3470311
4.44_666.68,,[M+H]+,,666.68,4.44,ESI pos,369112,319589,317971,342141,468135,395028,347843,405730,428827,320010,377647,332743,374486,321379,370858,383534,485513,397112,395210,592423,484287,395724,434116,462388,343954,515414,466594,403296,581477,505843,584584,286182,590736,381169,422880,400554,437585,428062,364411,418069,346577,517306,447273,394146,528439,385487,447754,437512,468948,498085,481775,437421,380423,366855,594868,685869,433312,459114,304530,447628,451098,507850,375816,405897,571192,576746,627195,371558,575625
4.46_492.41,,[M+H]+,,492.406,4.46,ESI pos,3288799,2841797,2844150,3093434,4113323,3702886,2948182,3723100,4068870,2981150,3364288,2876308,3620609,2911227,3448467,3428987,4309841,3450867,3595065,5242220,4498790,3495812,3844828,4094610,3373648,4863537,4160932,3676710,5225205,4682265,5497046,2678418,5116574,3294405,3741800,3862541,4008780,4073170,3347899,3771947,3162213,4382007,4038015,3501784,4918518,3368709,3907231,3717267,4345575,4560667,4491801,4097114,3325972,3314748,4897130,6176796,4083452,4113547,2759984,4185416,4039310,4727560,3581056,3923930,5260371,5001404,5614407,3422562,5084517
2.09_492.41,,[M+H]+,,492.4053,2.09,ESI pos,1280193,974726,898361,1054693,1743587,1498099,1043584,1554280,1663026,1003048,1312803,924938,1488663,1042729,1360380,1293516,1880286,1270017,1310242,2228026,1951682,1297994,1637893,1673956,1196682,2054770,1674888,1474933,2366550,1955869,2515229,789282,2302108,1286623,1564873,1572871,1790518,1510919,1237516,1410621,1073167,1832727,1647163,1362733,2107415,1378883,1582111,1520831,1614493,1913177,1791828,1605191,1237105,1227462,2168314,2786847,1552888,1693936,796680,1747473,1620212,2017456,1378483,1469734,2333025,2221245,2548844,1357277,2156795
4.49_358.21,,[M+H]+,,358.2059,4.49,ESI pos,264374,353989,273486,350706,417734,424894,265393,484953,446617,358917,333351,355649,388573,333141,441534,380105,547836,441005,456977,572525,501586,372254,442266,512255,412624,425318,479055,381114,651563,585896,682488,312312,650640,415405,423436,385882,457341,362305,354693,461151,368316,489209,487492,422272,531304,349863,444126,425537,463385,328966,520377,473235,409149,401616,505751,567897,453534,460599,298528,518169,510103,553964,417880,335893,641532,321425,487073,400125,518927
4.27_492.40,,[M+H]+,,492.4045,4.27,ESI pos,2555206,2195432,1908576,2252131,3107960,2856282,2230919,2918922,2943939,2207275,2562317,2143297,2799130,2224147,2663147,2545817,3236724,2656832,2622958,3783307,3446566,2596679,2997925,3095581,2542119,3736835,3134248,2798278,4036380,3602497,4066605,2008970,3896938,2594844,2908197,2896397,3163946,2928042,2466499,2886690,2305699,3396686,3092143,2698837,3691429,2637386,2967766,2364086,3210241,3283839,3193644,3116143,2570409,2421485,3765122,4654089,2965110,3093845,2050356,3232628,3064917,3568556,2730356,2895200,4042508,3795318,4150685,2637367,3808587
1.81_493.41,,[M+H]+,,493.4081,1.81,ESI pos,480674,422103,415015,419448,661489,518554,424190,554487,566804,404098,492673,378764,566035,412964,488798,487228,669692,483203,528003,752884,686896,515960,578609,563364,459854,687275,586561,568220,778847,652649,794504,379498,771102,500551,539386,571628,592005,580855,488192,553903,442949,684764,614828,516006,744764,475509,606655,570224,624247,677659,678529,558429,498607,458569,674244,920930,539909,587088,341751,592278,598214,727041,514703,581781,785163,790008,837529,502300,737345
2.28_750.56,,[M+H]+,,750.5614,2.28,ESI pos,24175481,23727859,21915795,22451284,28371588,27051242,19894315,27348561,28617244,19435074,22429280,21720112,25260471,17647967,25566476,20396092,30421847,23272617,23085846,37838113,30335593,25456042,27665598,28489889,21255694,30084301,27784625,26615741,30495903,27763485,35753682,16790478,48127147,22520294,32242561,30366681,26536499,24215559,22318895,24679627,23477120,31563923,25560761,25187400,22637236,27702560,27149539,30625065,28338940,32263752,31059996,28967617,23383345,23222720,35598362,41267034,28592188,33795057,21578640,29923270,27991691,31827147,27992163,26968883,41990738,36540674,28471669,26767690,41883261
4.44_652.67,,[M+H]+,,652.6657,4.44,ESI pos,294717,243444,257660,260133,359993,308207,246119,326852,335180,241826,271848,232390,291430,242945,294692,279841,371945,292559,307125,404270,384523,292934,324843,348050,284464,398630,353780,344725,471504,379320,458063,226144,433325,278934,322631,311963,358192,334906,276478,327032,253000,375055,324365,299788,407814,283385,355074,316775,373314,384018,358981,338952,278819,282779,440807,515919,339739,343909,229431,360882,340905,404244,285148,333376,434605,439134,467141,293815,433106
4.02_666.68,,[M+H]+,,666.6752,4.02,ESI pos,187602,181196,131316,172750,265246,226872,177054,240071,255055,190266,208858,184551,241156,132112,211080,213497,278301,218462,211049,324223,250161,208216,246538,223126,207520,287455,246791,239512,319008,267261,310373,150167,304186,194916,237944,245134,232259,192005,200989,247932,194743,277518,274055,217903,280329,217526,248310,72343,275089,274419,292842,255728,195435,210972,251928,377421,245344,248375,155190,266629,238311,306028,220642,226097,316959,306205,346049,205831,316980
0.29_428.38,,[M+H]+,,428.3837,0.29,ESI pos,325303,253537,265252,231304,402599,357983,193115,339082,229961,255322,297390,287085,335962,227494,208241,216927,410438,222355,267680,380889,382232,337614,245687,280003,266949,373556,263528,309073,428888,421799,422782,218850,431085,274306,334372,345237,359524,347716,288685,287997,299332,403553,373514,350927,390011,328179,332455,313465,246742,409563,394588,349966,272017,296912,433230,595156,264470,387260,233970,389426,373884,368568,315798,224698,508276,507579,492882,306958,438203
4.67_492.41,,[M+H]+,,492.4051,4.67,ESI pos,4001067,3410220,3449616,3649749,5026890,4425286,3468314,4453620,4672771,3443187,4051113,3371474,4347081,3545537,4176553,4055387,5269948,4177524,4193460,6020135,5438691,4065363,4645810,4813929,3936477,5622633,4918116,4397792,6275082,5454455,6428656,3198182,6147260,3971657,4577279,4804397,4883433,4833718,3867615,4609936,3777709,5557345,4815969,4234009,5804141,4047371,4778840,4501633,5235844,5584237,5538296,4777571,3990802,3942191,6053402,7340511,4669153,4932085,3304385,4994521,4719327,5829757,4293189,4661245,6356591,5974955,6668880,3969101,6181434
4.80_153.14,,[M+H]+,,153.1388,4.8,ESI pos,2834508,2375359,2525965,2593153,3523273,3137670,2484748,3125876,3438573,2466763,2789512,2368571,3055041,2544510,2960931,2933467,3725425,2863928,2962108,4202798,3736301,2855914,3299171,3387704,2752297,4014515,3382440,3154463,4439209,3919220,4565044,2310463,4297978,2855978,3239026,3342790,3554843,3376813,2789551,3238488,2646228,3988649,3576876,2942995,4163419,2856399,3291614,3170712,3576925,3916646,3979160,3353563,2757037,2773606,4168586,5211061,3334532,3411848,2264656,3631345,3441167,4037394,3019352,3243052,4377932,4149795,4776177,2866213,4140128
2.16_598.57,,[M+H]+,,598.5725,2.16,ESI pos,379774,308281,285410,325292,483876,431327,321984,453346,463249,288009,370264,301577,445324,316299,405817,376426,493403,389702,371746,606451,527810,322114,443967,468886,363462,559356,482816,416431,614309,529950,629861,230829,580286,366216,434969,421613,442025,421799,353153,407023,329117,506067,467673,411920,570992,387160,430968,434976,483502,542515,540510,437494,368763,362946,557255,699222,482600,461193,268821,448668,462283,496129,356708,427367,619164,557473,656942,375753,581540
4.76_391.28,,[M+H]+,,391.2824,4.76,ESI pos,1776404,1388902,1483402,1635079,2112435,1976764,1596535,1950735,2191430,1430132,1621922,1450023,1807734,1539955,1891331,1685593,2304352,1728291,1900393,2580857,2118351,1821422,2023183,1974110,1691565,2518252,2121205,1965215,2679913,2314407,2879993,1331408,2798976,1686898,1954267,1772727,2111567,2007727,1703784,1925077,1596341,2406066,2087394,1747212,2551616,1724347,1917767,1890649,2159490,2362954,2332755,2006726,1656822,1684527,2462546,3177290,2007999,2127960,1413052,2210710,2058262,2367288,1905754,2048159,2804656,2418027,2822878,1689655,2588354
2.53_623.61,,[M+H]+,,623.6139,2.53,ESI pos,286674,253801,268728,264891,315268,295272,237606,302941,335252,282315,287209,253115,302379,246688,278980,307152,316715,318117,303764,408397,351110,292181,323142,343743,307898,373386,372140,324353,435849,414566,390735,265799,400947,328242,346182,329513,322233,320317,283766,308646,292428,347680,351880,292429,406077,290262,341772,314521,367218,396158,380778,311819,305784,315195,397872,450147,319722,327950,274823,353895,329004,396630,312528,354216,417852,425444,457826,299245,392699
3.63_478.38,,[M+H]+,,478.3835,3.63,ESI pos,628794,560232,505749,589959,782949,691586,544653,702487,762777,555351,619012,525605,665849,566944,652866,658886,821355,626688,634035,978079,860753,643663,727567,723115,617970,943452,782401,690992,1020713,857729,1028044,515223,942790,640107,696881,746563,770620,670950,620091,724725,614754,839538,746302,679277,903426,633867,713775,618265,764307,844755,855565,736986,645457,584623,955577,1134140,747824,757223,529321,778480,769993,862473,677187,731091,1054530,976343,1016913,630944,932830
4.59_436.28,,[M+H]+,,436.2751,4.59,ESI pos,495236,423160,438434,456841,596331,547608,441162,578810,592982,437733,511606,421460,561228,430661,526534,507617,664751,501476,507266,704654,648428,510186,605679,617904,485099,726203,594967,523789,798320,701197,806755,389642,781086,510994,591977,575068,600070,554310,500043,566320,458926,666541,642996,540641,715411,479722,574292,537821,604740,622944,694585,574621,517556,466989,785550,913977,554784,620788,408629,589974,569895,710614,518807,581432,789446,758667,861166,488109,753818
4.75_492.40,,[M+H]+,,492.4045,4.75,ESI pos,4124937,3394578,3450098,3793278,5114220,4402599,3535185,4590284,4833455,3520475,4006877,3409340,4539631,3585261,4235428,4161699,5332351,4160382,4242291,6128332,5430318,4169597,4602866,4933888,4039150,5753187,4917231,4579000,6336701,5620630,6513036,3278602,6146327,4050216,4554770,4672143,4855538,4724692,3927520,4590522,3743759,5283038,4778291,4103729,5909482,4040432,4677553,4620961,5176711,5581961,5472323,4794639,4098904,3912902,5801293,7409043,4563242,5056420,3312051,5105945,4861425,5635805,4321210,4716144,6273877,6017734,6765733,4120451,6228758
4.85_413.27,,[M+H]+,,413.2678,4.85,ESI pos,191746,172688,177886,180531,254273,223621,142307,246530,220705,173396,191056,153022,209643,172692,188300,182321,263159,199184,213713,327157,276386,194222,226767,258464,196588,275896,239712,224835,313270,297271,343988,153355,314077,191534,218144,234674,254826,242106,187479,229478,180877,279766,243056,209359,293355,220376,221779,241544,255658,275431,257069,234283,191305,162739,272133,364840,205036,237685,168656,236896,248420,298157,218975,245469,330284,286482,327419,198983,329903
4.72_472.42,,[M+H]+,,472.418,4.72,ESI pos,211670,196414,249052,138659,277884,302992,209873,273464,196624,120781,268098,210367,306052,247276,273805,215929,323250,281759,286134,417199,303084,284650,280198,318772,212593,396845,236468,317785,402076,286215,450124,115535,371741,275018,249268,290061,336291,326010,212129,301923,247123,390307,187882,278334,408335,200674,247954,312971,343062,260761,289847,318164,280580,186615,400938,491641,316021,261068,210821,225375,308069,389358,207048,273862,365311,416619,437294,281414,313158
4.86_217.11,,[M+H]+,,217.1062,4.86,ESI pos,176209,132158,143293,171966,217116,188608,149374,197403,222441,157263,173433,153905,206438,134732,182053,178891,235663,178085,173760,278377,237444,179726,208554,205457,182576,231868,195250,208216,287117,216386,266076,133165,251840,168986,191119,192415,198297,205669,157971,205055,151777,202780,201385,185722,238644,180167,193398,198715,205974,207226,248999,202554,157659,166228,245975,304806,215319,211705,136630,217198,190563,251273,168704,194627,292592,265137,274836,170724,284581
2.54_391.28,,[M+H]+,,391.2847,2.54,ESI pos,643051,575345,592848,610055,798387,691248,591339,726810,808119,575806,603949,581962,716390,596831,681074,647475,875070,652183,675763,926732,865966,673848,791274,741733,672507,897129,811010,733211,1019961,895221,1034120,547295,1024341,651559,758086,773940,776318,736067,619380,797856,587480,844836,755667,685389,875636,687831,730917,742594,807666,884801,896663,777759,708678,642538,985073,1135574,746590,776746,529724,789184,751353,863414,657886,752770,973434,975262,1032338,656056,985524
3.91_977.94,,[M+H]+,,977.9381,3.91,ESI pos,2848705,2513277,#VALUE!,1722686,3287540,1369086,2281300,3122165,3069550,2303120,2527190,2141064,3102177,2294775,3015326,2772471,3451507,2548009,2515150,3731134,3354227,2151631,3310296,3493937,2517478,3564633,3429556,2965078,4031488,3467495,4277800,1983806,4369639,2553962,3288768,2490017,3087143,1890944,2604975,2826045,2238199,3520875,3093595,2619322,3670326,2097567,490644,#VALUE!,2968909,3377504,398998,3108922,2572352,654205,3884276,4763342,2816011,2534965,1626395,3159262,2990140,3349965,2632956,2983107,4380692,4051539,4187844,2861277,3894498
4.92_156.04,,[M+H]+,,156.0416,4.92,ESI pos,299957,279958,277176,272560,383604,312474,288950,334685,392814,263072,296140,250102,311059,290957,285164,318500,399201,357740,339086,461028,392817,311948,349929,363529,315145,448097,381873,350354,495305,437344,504908,240344,482405,306763,347086,350221,386679,346435,301246,379582,281758,408691,401464,318871,473120,295280,345329,344600,374076,435698,405237,363533,287990,308279,471565,558848,389987,371894,233769,413435,341765,438979,301692,345754,490762,467863,481063,310598,440478
1.39_449.34,,[M+H]+,,449.3367,1.39,ESI pos,176574,157575,165108,168664,226121,213598,160028,206541,215137,159214,185400,149490,174391,152696,195620,155758,244828,190079,181307,277002,249134,208593,210680,211225,181369,262977,226071,202519,253156,258616,271662,164367,312117,172131,201957,230111,227968,204459,162770,199979,175000,226462,192964,166639,207033,198010,217724,193714,235845,248958,251911,231585,182074,181443,257250,268609,209081,223879,141573,231767,208414,239809,190056,205047,317910,274413,261014,176400,270020
4.26_493.41,,[M+H]+,,493.4067,4.27,ESI pos,886770,739156,651929,779670,1119861,956383,780760,996152,1036417,755897,822333,756333,944794,774442,929953,871198,1083079,947128,875080,1325409,1180346,903212,1029308,1043421,884798,1294229,1077709,922796,1343108,1230814,1386634,680025,1301281,857393,993251,978008,1055191,1004006,849226,957222,787358,1140738,1017381,928674,1249147,894143,979795,758655,1112245,1171360,1061553,1049753,895185,797459,1296623,1593446,1042045,1061419,692429,1062651,1117279,1244473,916873,984112,1354736,1313618,1445093,885889,1285850
2.42_492.40,,[M+H]+,,492.4042,2.42,ESI pos,1561870,1338808,1346312,1317289,2006412,1665984,1346240,1781297,1831881,1341932,1491773,1294975,1653239,1353041,1646364,1585142,2058169,1627380,1618128,2358229,2137308,1567458,1833125,1927163,1503614,2230541,1925439,1708346,2420455,2178074,2497098,1040880,2471370,1441310,1707709,1750685,2000358,1917916,1512927,1760704,1430471,2097722,1832868,1602027,2239677,1575096,1803819,1854372,2034367,2147044,2185751,1912487,1482339,1496830,2344294,2898087,1867401,1897772,1262502,1941777,1892434,2262569,1654783,1753247,2477227,2327246,2657917,1556013,2321519
4.28_666.68,,[M+H]+,,666.6847,4.28,ESI pos,236163,199056,198953,154333,293322,224705,211801,245156,217162,194958,221063,209016,248767,182530,207862,232266,307948,241068,252714,371261,317697,231059,284592,265838,211687,344317,270091,263369,352123,296356,390343,186006,357932,211292,265664,263315,297075,234206,232571,257331,172375,309789,227303,241851,317671,247884,264314,219355,202926,305107,324289,285852,189361,239418,342308,409314,269749,267526,130527,281050,284840,317407,134847,259525,322384,287112,339238,254142,339550
4.55_132.14,,[M+H]+,,132.1386,4.55,ESI pos,2560751,2201086,2260713,2398459,3344146,2710407,2340086,2714099,2898453,2289571,2529810,2211290,2733366,2321026,2694572,2715418,3477807,2771746,2706160,4043529,3591354,2788580,3024075,3132671,2665749,3578828,3186821,2986590,3979841,3610478,4233993,2050847,3975597,2678863,2963358,3024720,3139899,2949179,2625181,2953441,2409775,3415792,3129531,2594251,3808319,2567438,2779560,2691287,3358987,3642986,3781991,3262315,2526439,2636005,3864703,4829667,3025366,3307480,2186330,3032526,3136898,3618776,2689447,3008633,4068397,3711922,4338082,2644895,3885124
4.08_492.41,,[M+H]+,,492.4063,4.08,ESI pos,2292295,1954736,1562695,2057270,2723447,2422313,1998453,2541225,2718028,1920374,2242303,1869925,2463168,1934527,2324030,2311930,2898571,2323394,2413304,3529412,2878945,2342967,2607816,2737820,2199735,3293922,2747361,2554276,3404479,3087427,3650389,1826732,3607775,2292828,2528042,2553336,2716224,2423050,2246371,2507794,2041345,2975231,2615904,2318412,3329815,2241800,2544765,1868178,2881581,3049550,2717443,2740502,2252235,2142495,3264603,4161234,2651146,2712673,1842309,2762403,2672895,3059337,2416482,2623646,3538896,3370684,3913809,2272165,3491333
1.70_540.50,,[M+H]+,,540.4977,1.7,ESI pos,182241,188277,162274,188704,238305,192062,173038,183592,206242,167017,177303,181019,191149,167987,202120,162368,232954,186751,188283,215110,235943,91620,234703,233202,179859,211724,196061,200710,246570,248391,215997,74238,298867,196281,195774,211087,212059,195350,164015,209240,198566,222689,191439,169258,262526,199869,191976,222525,206431,238589,218550,146974,168773,148306,215127,236606,184677,237314,139202,218388,203611,187706,158637,190990,254424,230464,280846,184853,224334
3.77_450.35,,[M+H]+,,450.3528,3.77,ESI pos,241891,222360,200289,218037,315495,262426,225507,279511,307917,235289,268574,215924,284887,226371,259039,260200,338074,262041,284168,361725,330020,247249,304151,309792,265500,358597,325318,304315,376770,381980,386521,203153,411304,255438,306236,307611,298333,287794,258584,305285,230290,343185,294963,256444,359269,252283,283305,244150,324849,333855,318716,299419,252158,243267,377126,468576,306081,282595,207946,300599,317389,370878,278993,290436,381207,410675,409049,275552,385054
3.94_153.14,,[M+H]+,,153.1371,3.94,ESI pos,1761720,1521113,1566170,1600428,2194393,1913308,1582775,1971417,2137267,1605162,1795712,1490953,1852333,1564121,1880414,1834243,2223380,1814319,1809899,2601213,2428702,1773980,2108221,2162190,1812840,2523861,2202829,1957374,2869568,2436607,2978093,1400817,2706788,1736324,2027075,1999328,2209827,2031852,1817314,1976873,1624015,2340560,2190483,1854168,2611191,1813191,2094450,1904103,2232416,2472975,2413869,2202497,1776584,1715439,2700674,3264362,2051118,2132563,1437816,2198743,2110312,2508453,1957051,2093196,2651982,2658848,3002864,1800653,2778833
2.18_478.38,,[M+H]+,,478.3806,2.18,ESI pos,421024,339141,277603,360334,554785,476024,373221,500000,514810,312945,426884,288799,451466,358002,436044,404610,582743,411806,411888,680905,612409,401811,522555,510576,409483,656592,536126,465687,681385,550816,696208,234500,642896,364377,516391,495322,551384,494104,407725,474666,352054,584337,527783,432438,606945,474518,490787,490836,514593,597146,581691,532608,399554,384536,644839,844121,488427,531341,257826,535265,517917,598880,419290,443032,742806,648704,778936,444425,664812
2.28_764.58,,[M+H]+,,764.5774,2.28,ESI pos,31382849,30211588,26588855,29409537,37178370,35265693,26118499,36254634,37806153,24738166,29377133,28114527,33520191,22894976,33099996,26709411,40001397,30000788,29611817,49306408,39508531,32758735,36158291,37545182,27423312,39240375,36268190,34694666,40414884,36098707,46978961,20717034,63539666,29245279,42301792,40030932,34952873,31387996,28948566,31832620,30650414,41986062,33165778,32589666,29739331,36211722,35576205,39960462,37463147,43059674,39868806,37801528,30413161,30153217,46813180,54567379,37009373,44096813,28004026,39312080,35959257,41713804,36312886,35034099,55615486,48784902,38093533,35071464,54781619
2.68_685.69,,[M+H]+,,685.6858,2.68,ESI pos,232447,166453,202802,217533,262976,225788,201360,207572,213907,180882,206595,175981,252239,202258,257903,220231,290256,214129,176614,271500,250872,227544,249231,252915,234094,260257,273556,242125,298970,284801,344870,182432,291589,216989,295259,236640,250313,170300,201818,244434,228008,280970,227738,187968,274771,204639,230385,260845,237598,267843,294506,256822,224464,223481,307852,338465,223819,262404,213746,234443,223972,287805,208459,218614,326858,323586,304082,235632,321713
4.60_493.41,,[M+H]+,,493.4068,4.6,ESI pos,1371709,1134520,1120572,1187810,1643997,1488685,1117467,1440772,1585649,1120403,1359242,1103360,1362878,1137790,1322518,1341902,1740737,1293628,1375751,1884731,1816057,1349515,1504100,1590284,1330217,1926512,1620029,1412475,2082255,1873571,2162714,1020932,1969930,1270959,1491371,1481052,1677829,1523800,1292918,1477852,1249080,1760799,1585891,1368409,1878063,1284463,1535949,1464478,1658843,1757715,1753975,1557051,1274090,1279002,1856493,2366056,1622605,1555719,1083406,1617912,1609601,1830263,1428434,1477777,2108679,2074267,2296744,1367519,2035299
4.60_358.20,,[M+H]+,,358.2043,4.6,ESI pos,444969,424904,390794,419784,550622,495190,407165,461523,511989,392552,422895,365934,463484,386018,450557,442084,584974,421979,458309,627907,575678,444483,547287,522112,469094,619023,546965,508041,680068,599696,716299,344046,690950,407870,526117,515118,565664,514742,470357,504920,424691,572376,559508,452706,629871,442487,514330,496824,524346,591582,627697,529909,453241,439926,715465,809138,477527,546335,340238,530062,567314,645251,495659,490378,699593,653477,742778,454482,681285
4.82_460.32,,[M+H]+,,460.3152,4.82,ESI pos,138310,100717,169545,119122,151883,193958,162812,157414,140291,146772,163669,79783,103085,113025,115163,183443,202749,152088,149409,229047,102450,144333,186941,192680,161136,203650,189867,221753,288904,186709,203453,103025,125033,166910,136305,160544,247871,160906,152342,158268,123476,152366,186721,93734,190707,188283,199729,168003,252838,130929,142844,184538,86300,145118,119244,282956,119827,175258,126744,100200,175077,210720,193967,188402,177897,178589,217044,154867,180013
